EventID,Duration,TimeStep,Region,Area,Increments
5408,720,30,Murray Basin,10000,1.59,1.73,2.1,2.29,1.61,1.68,2.27,2.2,2.39,2.88,3.39,4.35,4.96,5.97,7.3,7.41,7.07,6.65,5.88,5.69,5.96,4.58,4.62,5.43
5409,720,30,Murray Basin,10000,2.81,2.62,2.54,2.82,2.62,3.23,3.31,3.89,4.32,4.28,4.68,4.7,4.12,5.38,5.34,4.61,4.64,5.74,5.2,5.3,4.93,4.04,4.19,4.69
5410,720,30,Murray Basin,10000,2.1,2.22,2.96,3.72,3.54,3.62,5.44,4.32,3.31,3.33,2.24,2.46,4.71,6.58,8.24,5.83,5.09,4.66,4.38,5.31,5.49,4.48,3.42,2.55
5411,720,30,Murray Basin,10000,3.91,4.02,3.69,3.86,5.57,4.79,5.44,4.29,3.62,4.65,4.46,7.81,6.19,4.7,3.12,1.96,2.78,5.03,6.03,4.29,2.7,2.64,2.03,2.42
5412,720,30,Murray Basin,10000,0,0,0.43,0.17,1.28,5.35,1.45,7.16,5.21,8.63,14.93,5.12,6.17,4.43,3.24,8.17,13.29,5.99,4.1,3.63,0.4,0.65,0.11,0.09
5413,720,30,Murray Basin,10000,2.59,3.14,3.21,3.57,3.58,4.16,5.39,3.27,4.42,4.33,1.57,5.55,5.94,2.49,2.69,4.43,4.98,4.82,4.07,6.12,5.37,5.54,4.88,3.89
5414,720,30,Murray Basin,10000,9.49,6.01,7.18,3.16,3.33,5.94,2.84,4.15,4.73,2.91,2.92,4.12,4.33,3.49,4.61,5.3,2.18,2.84,2.79,5.33,1.67,3.3,5.92,1.46
5415,720,30,Murray Basin,10000,2.81,2.55,3.41,5.03,8.35,6.95,6.06,9.11,6.99,6.6,6.47,4.84,3.93,2.06,2.08,3.12,3.02,3.41,0.46,0.42,5.2,2.45,3.05,1.63
5416,720,30,Murray Basin,10000,2.36,4.72,6.78,5.22,6.05,3.79,4.01,7.69,4.64,4.76,5.43,5.37,5.18,5.15,2.27,2.18,1.86,2.21,2.77,3.44,4.59,3.43,3.23,2.87
5417,720,30,Murray Basin,20000,3.61,2.13,1.91,2.47,2.55,2.58,2.77,3.59,3.06,2.49,2.94,4.28,3.24,3.07,5.96,6.91,7.5,7.97,5.26,4.72,6.12,5.04,6.74,3.09
